SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),IMPORT_KVARH (kvarh),EXPORT_KVARH (kvarh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_B_INST._CURRENT (A),PHASE_C_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),PHASE_B_INST._VOLTAGE (V),PHASE_C_INST._VOLTAGE (V),POWER_FACTOR
000021301224,0708414003,1.75232E+12,LP,2025-07-12,15:45:00,0.7737,10800.376,0.0001,24891.821,22.03,6088.046,1.6382,0.0081,-1.009,-2.247,4.287,232.6001,227.9,234.9,0.178
000021301224,0708414003,1.75231E+12,LP,2025-07-12,15:30:00,0.1892,10800.182,0.3222,24891.821,22.03,6087.972,0.7153,1.0299,-0.903,-2.012,4.165,238.2001,223.4,222.9,0.185
000021301224,0708414003,1.75231E+12,LP,2025-07-12,15:15:00,0.0816,10800.138,0.3483,24891.7421,22.03,6087.932,0.6323,1.1261,-2.029,-3.132,2.684,245.1001,234.9,240.7001,-0.347
000021301224,0708414003,1.75231E+12,LP,2025-07-12,15:00:00,0.1177,10800.123,0.1205,24891.662,22.03,6087.893,1.0053,0.6864,-0.787,-1.886,4.082,238.2001,233.3,230,0.213
000021301224,0708414003,1.75231E+12,LP,2025-07-12,14:45:00,0.1128,10800.099,0.5308,24891.637,22.03,6087.8511,0.7606,1.1906,-1.339,-2.38,3.7681,233.3,237.1001,227.3,0.005
000021301224,0708414003,1.75231E+12,LP,2025-07-12,14:30:00,0.2359,10800.077,0.1503,24891.5101,22.03,6087.799,1.3755,0.4303,-1.151,-2.113,4.0201,243.9,219.6001,231.5,0.137
000021301224,0708414003,1.75231E+12,LP,2025-07-12,14:15:00,0.0694,10800.022,0.5217,24891.476,22.03,6087.718,0.3603,1.5667,-1.888,-3.097,3.283,249.3,238.8,226.1001,-0.238
000021301224,0708414003,1.75231E+12,LP,2025-07-12,14:00:00,0.028,10800.007,0.2425,24891.348,22.03,6087.657,0.3887,1.4146,-1.146,-2.285,3.849,244,233.2001,229.1001,0.06
000021301224,0708414003,1.75231E+12,LP,2025-07-12,13:45:00,0,10800.003,0.3538,24891.29,22.03,6087.573,0,1.9369,-1.376,-2.562,3.557,244.3,234.9,231.4,-0.051
000021301224,0708414003,1.75231E+12,LP,2025-07-12,13:30:00,0,10800.003,0.6644,24891.202,22.03,6087.49,0,2.0949,-1.235,-3.326,3.58,240.6001,242.8,228.7001,-0.134
000021301224,0708414003,1.75231E+12,LP,2025-07-12,13:15:00,0,10800.003,1.8852,24891.036,22.03,6087.421,0,2.8704,-4.696,-4.788,2.187,245.3,248.2001,237.8,-0.649
000021301224,0708414003,1.75231E+12,LP,2025-07-12,13:00:00,0,10800.003,1.1584,24890.5641,22.03,6087.37,0,2.3399,-6.49,-6.45,1.567,247,252.5,245.6001,-0.897
000021301224,0708414003,1.7523E+12,LP,2025-07-12,12:45:00,0,10800.003,1.5564,24890.275,22.03,6087.341,0,2.4897,-1.939,-4.065,2.886,237.3,234.3,241.9,-0.367
000021301224,0708414003,1.7523E+12,LP,2025-07-12,12:30:00,0,10800.003,2.1468,24889.8861,22.03,6087.313,0,2.8174,-2.807,-4.926,2.137,235,241.1001,242.6001,-0.604
000021301224,0708414003,1.7523E+12,LP,2025-07-12,12:15:00,0,10800.003,2.4261,24889.3491,22.027,6087.291,0,2.8122,-6.404,-8.614,-2.474,259.8,250.5,243.7001,-0.97
000021301224,0708414003,1.7523E+12,LP,2025-07-12,12:00:00,0,10800.003,2.2143,24888.7421,22.006,6087.285,0,3.0222,-3.091,-3.899,1.818,238,242.1001,237.3,-0.65
000021301224,0708414003,1.7523E+12,LP,2025-07-12,11:45:00,0,10800.003,3.2008,24888.1891,22,6087.265,0,3.5859,-3.334,-2.879,4.2701,237.7001,233.6001,223.8,-0.219
000021301224,0708414003,1.7523E+12,LP,2025-07-12,11:30:00,0,10800.003,4.4713,24887.389,21.997,6087.258,0,4.5075,-6.685,-3.544,-6.84,250.1001,249.7001,240.4,-0.992
000021301224,0708414003,1.7523E+12,LP,2025-07-12,11:15:00,0,10800.003,3.8239,24886.271,21.997,6087.2211,0,3.883,-6.982,-2.437,-7.276,251.3,239.8,246.8,-0.988
000021301224,0708414003,1.7523E+12,LP,2025-07-12,11:00:00,0,10800.003,3.9174,24885.3151,21.997,6087.178,0,3.9708,-6.489,-1.945,-6.667,254.1001,243.1001,237.7001,-0.98
000021301224,0708414003,1.7523E+12,LP,2025-07-12,10:45:00,0.0308,10800.003,3.8609,24884.336,21.997,6087.133,0.0395,3.8895,-3.707,-2.134,-3.96,247.4,240.3,235.2001,-0.983
000021301224,0708414003,1.7523E+12,LP,2025-07-12,10:30:00,0,10799.9961,0,24883.4031,21.997,6087.088,0,0,0,0,0,0,0,0,0
000021301224,0708414003,1.75229E+12,LP,2025-07-12,09:15:00,0,10799.9961,1.5239,24882.692,21.997,6087.022,0,1.5899,-3.107,-2.751,-3.03,237.7001,233,226.5,-0.971
000021301224,0708414003,1.75229E+12,LP,2025-07-12,09:00:00,0,10799.9961,1.9426,24882.311,21.997,6086.946,0,2.0051,-3.988,-3.652,-3.834,244.8,224.8,221.8,-0.982
000021301224,0708414003,1.75229E+12,LP,2025-07-12,08:45:00,0.0064,10799.9961,1.5799,24881.825,21.997,6086.8731,0.0182,1.6292,-1.783,-1.824,-1.886,235.2001,203,223.2001,-0.917
000021301224,0708414003,1.75229E+12,LP,2025-07-12,08:30:00,0.0113,10799.9961,1.4085,24881.432,21.997,6086.801,0.0246,1.4597,-1.784,-1.778,-1.821,240.3,203,233,-0.927
000021301224,0708414003,1.75229E+12,LP,2025-07-12,08:15:00,0,10799.994,1.822,24881.0811,21.997,6086.7261,0,1.8772,-3.635,-3.697,-4.031,239.6001,228.6001,229,-0.988
000021301224,0708414003,1.75229E+12,LP,2025-07-12,08:00:00,0.0107,10799.994,0.9161,24880.625,21.997,6086.643,0.1017,1.1032,-1.44,-1.031,-1.323,230.5,223.9,212.7001,-0.823
000021301224,0708414003,1.75229E+12,LP,2025-07-12,07:45:00,0,10799.994,0.7855,24880.399,21.997,6086.56,0,1.0056,-1.919,-1.58,-1.801,234.8,233.3,228.2001,-0.935
000021301224,0708414003,1.75229E+12,LP,2025-07-12,07:30:00,0.019,10799.994,0.1962,24880.202,21.997,6086.477,0.106,0.5026,-1.028,0.921,-1.135,235.8,223.2001,221.1001,-0.28
000021301224,0708414003,1.75228E+12,LP,2025-07-12,07:15:00,0.0128,10799.992,0.0369,24880.156,21.997,6086.392,0.227,0.4163,-0.829,1.112,-0.911,233.7001,222.3,223.5,-0.074
000021301224,0708414003,1.75228E+12,LP,2025-07-12,07:00:00,0.0885,10799.991,0.1105,24880.149,21.997,6086.302,0.3243,0.3428,-0.881,1.041,-0.977,234.4,221.3,222.3,-0.229
000021301224,0708414003,1.75228E+12,LP,2025-07-12,06:45:00,0.0047,10799.97,0.0384,24880.123,21.997,6086.205,0.1069,0.3885,-0.695,-0.78,-0.8,230.3,215.5,225.2001,-0.252
000021301224,0708414003,1.75228E+12,LP,2025-07-12,06:30:00,1.284,10799.9691,0,24880.114,21.997,6086.106,1.5973,0,0.609,0.756,-0.667,232.9,223.4,219.3,0.04
000021301224,0708414003,1.75228E+12,LP,2025-07-12,06:15:00,2.2808,10799.6481,0,24880.114,21.997,6086.01,2.4184,0,0.666,0.893,7.0441,232,224.9,221.4,0.881
000021301224,0708414003,1.75228E+12,LP,2025-07-12,06:00:00,1.6764,10799.078,0,24880.114,21.997,6085.933,1.8035,0,-0.279,0.6901,7.461,233.9,211,207.8,0.921
000021301224,0708414003,1.75228E+12,LP,2025-07-12,05:45:00,1.6585,10798.659,0,24880.114,21.997,6085.872,1.7925,0,0.244,0.619,7.2941,234.9,206.3,214.7001,0.93
000021301224,0708414003,1.75228E+12,LP,2025-07-12,05:30:00,1.6762,10798.244,0,24880.114,21.997,6085.812,1.8095,0,0.518,0.663,7.4991,234.7001,212.2001,209,0.93
000021301224,0708414003,1.75228E+12,LP,2025-07-12,05:15:00,1.6907,10797.825,0,24880.114,21.997,6085.751,1.8236,0,0.517,0.671,7.416,228.1001,214.6001,211.3,0.932
000021301224,0708414003,1.75228E+12,LP,2025-07-12,05:00:00,1.719,10797.402,0,24880.114,21.997,6085.691,1.8456,0,-0.279,0.658,7.581,235.7001,210.1001,208.9,0.922
000021301224,0708414003,1.75228E+12,LP,2025-07-12,04:45:00,1.7067,10796.973,0,24880.114,21.997,6085.6321,1.8384,0,-0.282,0.674,7.521,230.7001,215,213.8,0.922
000021301224,0708414003,1.75227E+12,LP,2025-07-12,04:30:00,0.651,10796.546,0,24880.114,21.997,6085.573,0.807,0,0.525,0.683,7.469,232.4,220.5,207.1001,0.929
000021301224,0708414003,1.75227E+12,LP,2025-07-12,04:15:00,0.1723,10796.383,0,24880.114,21.997,6085.51,0.3443,0,0.492,0.663,0.463,231.3,210.4,218.2001,0.54
000021301224,0708414003,1.75227E+12,LP,2025-07-12,04:00:00,0.1874,10796.34,0,24880.114,21.997,6085.445,0.3598,0,-0.283,0.672,0.462,236.1001,213.5,215.1001,0.4071
000021301224,0708414003,1.75227E+12,LP,2025-07-12,03:45:00,0.1743,10796.293,0,24880.114,21.997,6085.381,0.3476,0,-0.28,0.665,0.4691,226.3,209.4,224.2001,0.404
000021301224,0708414003,1.75227E+12,LP,2025-07-12,03:30:00,0.1812,10796.25,0,24880.114,21.997,6085.317,0.3625,0,0.5641,0.661,0.461,227.9,208.8,218,0.54
000021301224,0708414003,1.75227E+12,LP,2025-07-12,03:15:00,0.1739,10796.204,0,24880.114,21.997,6085.252,0.3531,0,0.736,0.801,0.4721,229.9,204.1001,226,0.5761
000021301224,0708414003,1.75227E+12,LP,2025-07-12,03:00:00,0.1844,10796.161,0,24880.114,21.997,6085.187,0.3463,0,0.442,0.673,0.459,230,212.5,216.3,0.533
000021301224,0708414003,1.75227E+12,LP,2025-07-12,02:45:00,0.1809,10796.115,0,24880.114,21.997,6085.124,0.3425,0,0.448,0.67,0.468,223.7001,211,224.8,0.53
000021301224,0708414003,1.75227E+12,LP,2025-07-12,02:30:00,0.1825,10796.069,0,24880.114,21.997,6085.061,0.3446,0,0.45,0.654,0.462,230.3,206.7001,218.4,0.527
000021301224,0708414003,1.75227E+12,LP,2025-07-12,02:15:00,0.1875,10796.024,0,24880.114,21.997,6084.9981,0.3501,0,0.459,0.658,0.466,229.3,207.4,221,0.528
000021301224,0708414003,1.75227E+12,LP,2025-07-12,02:00:00,0.1892,10795.977,0,24880.114,21.997,6084.935,0.3511,0,0.4701,0.675,0.464,224.1001,213.3,218.9,0.536
000021301224,0708414003,1.75226E+12,LP,2025-07-12,01:45:00,0.1767,10795.93,0,24880.114,21.997,6084.872,0.3341,0,0.508,0.668,0.467,216.4,209.3,226.1001,0.539
000021301224,0708414003,1.75226E+12,LP,2025-07-12,01:30:00,0.227,10795.885,0,24880.114,21.997,6084.807,0.357,0,0.539,0.672,0.458,219.7001,212.2001,217.9,0.641
000021301224,0708414003,1.75226E+12,LP,2025-07-12,01:15:00,0.2255,10795.829,0,24880.114,21.997,6084.743,0.3556,0,0.519,0.668,0.463,213.6001,209.2001,225.9,0.633
000021301224,0708414003,1.75226E+12,LP,2025-07-12,01:00:00,0.2062,10795.772,0,24880.114,21.997,6084.678,0.3839,0,0.527,0.682,0.46,214.3,214.3,222.3,0.635
