SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,IMPORT_KWH (kWh),EXPORT_KWH (kWh),IMPORT_KVARH (kvarh),EXPORT_KVARH (kvarh),PHASE_A_INST._CURRENT (A),PHASE_B_INST._CURRENT (A),PHASE_C_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),PHASE_B_INST._VOLTAGE (V),PHASE_C_INST._VOLTAGE (V),POWER_FACTOR
000018300880,0705076801,1.75237E+12,LP,2025-07-13,07:00:00,24446.38,20364.05,1886.63,46553.98,0.279,0.722,-0.54,231.2,237.9,230.7,0.747
000018300880,0705076801,1.75237E+12,LP,2025-07-13,06:45:00,24446.37,20364.05,1886.63,46553.97,0.499,0.419,-0.507,232.2,237,228.3,0.888
000018300880,0705076801,1.75237E+12,LP,2025-07-13,06:30:00,24446.32,20364.05,1886.63,46553.95,0.498,0.527,-0.474,231.7,237.6,226.7,0.951
000018300880,0705076801,1.75237E+12,LP,2025-07-13,06:15:00,24445.84,20364.05,1886.63,46553.93,5.341,0.528,0.479,230.2,238.4,224.6,0.995
000018300880,0705076801,1.75237E+12,LP,2025-07-13,06:00:00,24445.47,20364.05,1886.63,46553.9,5.381,0.989,0.515,230.4,238.6,228.8,0.997
000018300880,0705076801,1.75237E+12,LP,2025-07-13,05:45:00,24445.27,20364.05,1886.63,46553.88,0.503,0.972,0.589,232.7,237.3,229.3,0.96
000018300880,0705076801,1.75236E+12,LP,2025-07-13,05:30:00,24445.18,20364.05,1886.63,46553.85,0.502,0.977,0.583,232.4,238.2,228.6,0.962
000018300880,0705076801,1.75236E+12,LP,2025-07-13,05:15:00,24445.09,20364.05,1886.63,46553.82,0.5,0.978,0.599,231.1,238.3,231.6,0.96
000018300880,0705076801,1.75236E+12,LP,2025-07-13,05:00:00,24445,20364.05,1886.63,46553.8,0.498,0.986,0.589,230.3,239.3,229.4,0.963
000018300880,0705076801,1.75236E+12,LP,2025-07-13,04:45:00,24444.9,20364.05,1886.63,46553.77,0.5,1.017,0.587,231.2,239.2,229.4,0.965
000018300880,0705076801,1.75236E+12,LP,2025-07-13,04:30:00,24444.81,20364.05,1886.63,46553.74,0.503,0.981,0.591,232.8,236.6,230.6,0.959
000018300880,0705076801,1.75236E+12,LP,2025-07-13,04:15:00,24444.72,20364.05,1886.63,46553.72,0.497,0.988,0.603,229.5,237.1,229.2,0.958
000018300880,0705076801,1.75236E+12,LP,2025-07-13,04:00:00,24444.62,20364.05,1886.63,46553.69,0.497,0.984,0.604,229.5,235.7,228.6,0.961
000018300880,0705076801,1.75236E+12,LP,2025-07-13,03:45:00,24444.53,20364.05,1886.63,46553.66,0.496,0.99,0.584,229,236.2,229.1,0.962
