SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),IMPORT_KVARH (kvarh),EXPORT_KVARH (kvarh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_B_INST._CURRENT (A),PHASE_C_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),PHASE_B_INST._VOLTAGE (V),PHASE_C_INST._VOLTAGE (V),POWER_FACTOR
000021301671,0705065009,1.75236E+12,LP,2025-07-13,03:15:00,2.5775,32905.469,0,17989.873,10232.262,73.8,2.8574,0,1.089,9.238,1.826,227.1001,225.9,234.5,0.881
000021301671,0705065009,1.75236E+12,LP,2025-07-13,03:00:00,2.4995,32904.825,0,17989.873,10232.049,73.8,2.7928,0,1.103,8.187,1.859,231.3,230.7001,237.3,0.884
000021301671,0705065009,1.75235E+12,LP,2025-07-13,02:45:00,2.8378,32904.2,0,17989.873,10231.8351,73.8,3.1795,0,1.097,8.694,1.852,230.4,229.3,236,0.87
000021301671,0705065009,1.75235E+12,LP,2025-07-13,02:30:00,2.5715,32903.491,0,17989.873,10231.58,73.8,2.8643,0,8.082,8.707,1.84,225.7001,230.9,236.3,0.918
000021301671,0705065009,1.75235E+12,LP,2025-07-13,02:15:00,2.4678,32902.848,0,17989.873,10231.367,73.8,2.7187,0,1.097,7.595,1.823,229.5,228.8,235.1001,0.894
000021301671,0705065009,1.75235E+12,LP,2025-07-13,02:00:00,2.6699,32902.231,0,17989.873,10231.18,73.8,2.9805,0,1.097,8.053,3.9251,228.4,228,232.8,0.931
000021301671,0705065009,1.75235E+12,LP,2025-07-13,01:45:00,2.7993,32901.563,0,17989.873,10230.9431,73.8,3.1074,0,1.095,9.055,1.832,226.8,224.5,234.9,0.883
000021301671,0705065009,1.75235E+12,LP,2025-07-13,01:30:00,2.6294,32900.863,0,17989.873,10230.711,73.8,2.894,0,8.009,8.221,1.8761,225.1001,229.8,237.8,0.929
000021301671,0705065009,1.75235E+12,LP,2025-07-13,01:15:00,2.507,32900.206,0,17989.873,10230.511,73.8,2.7875,0,1.103,7.63,1.827,229.5,227.5,234.3,0.896
000021301671,0705065009,1.75235E+12,LP,2025-07-13,01:00:00,2.6871,32899.579,0,17989.873,10230.302,73.8,2.9967,0,1.1,8.738,1.828,228.7001,226.4,234.2001,0.884
000021301671,0705065009,1.75235E+12,LP,2025-07-13,00:45:00,2.1934,32898.908,0,17989.873,10230.063,73.8,2.4488,0,1.3901,8.767,1.813,228,227.8,233.7001,0.887
000021301671,0705065009,1.75235E+12,LP,2025-07-13,00:30:00,2.2963,32898.3591,0,17989.873,10229.872,73.8,2.5652,0,0.8151,8.159,1.801,227.8,226.8,232.8,0.892
000021301671,0705065009,1.75235E+12,LP,2025-07-13,00:15:00,2.3609,32897.785,0,17989.873,10229.665,73.8,2.6789,0,0.805,9.172,1.7851,227.9,225.1001,231.5,0.883
000021301671,0705065009,1.75235E+12,LP,2025-07-13,00:00:00,2.7088,32897.195,0,17989.873,10229.424,73.8,3.0182,0,0.8181,9.291,1.798,229.1001,226.9,231.7001,0.877
000021301671,0705065009,1.75234E+12,LP,2025-07-12,23:45:00,4.0297,32896.5181,0,17989.873,10229.176,73.8,4.3307,0,8.6,8.844,1.818,221.4,228.3,233.3,0.928
000021301671,0705065009,1.75234E+12,LP,2025-07-12,23:30:00,4.0482,32895.51,0,17989.873,10228.953,73.8,4.2739,0,8.635,8.926,1.802,221.1001,227,233,0.932
000021301671,0705065009,1.75234E+12,LP,2025-07-12,23:15:00,4.1375,32894.498,0,17989.873,10228.78,73.8,4.3554,0,8.606,8.706,3.879,221.2001,227.2001,229.6001,0.966
000021301671,0705065009,1.75234E+12,LP,2025-07-12,23:00:00,4.0007,32893.464,0,17989.873,10228.609,73.8,4.2587,0,8.616,9.195,1.812,220.7001,223.4,232.5,0.931
000021301671,0705065009,1.75234E+12,LP,2025-07-12,22:45:00,4.0298,32892.464,0,17989.873,10228.418,73.8,4.2636,0,8.693,8.156,1.799,219.9,224.3,231.2001,0.9421
000021301671,0705065009,1.75234E+12,LP,2025-07-12,22:30:00,3.9252,32891.456,0,17989.873,10228.244,73.8,4.1757,0,9.065,8.219,1.808,220.9,223.5,232,0.9451
000021301671,0705065009,1.75234E+12,LP,2025-07-12,22:15:00,4.9258,32890.475,0,17989.873,10228.04,73.8,5.202,0,8.4151,9.485,1.988,218.8,222.5,229.7001,0.932
000021301671,0705065009,1.75234E+12,LP,2025-07-12,22:00:00,3.7282,32889.243,0,17989.873,10227.776,73.8,3.9859,0,9.153,9.439,1.992,216.8,222.4,230.4,0.9421
000021301671,0705065009,1.75234E+12,LP,2025-07-12,21:45:00,3.6555,32888.311,0,17989.873,10227.498,73.8,3.867,0,9.593,8.811,1.939,215.8,223.1001,225.2001,0.9421
000021301671,0705065009,1.75234E+12,LP,2025-07-12,21:30:00,3.6722,32887.397,0,17989.873,10227.259,73.8,3.9134,0,8.969,9.49,1.976,213.8,223.4,228.9,0.9431
000021301671,0705065009,1.75234E+12,LP,2025-07-12,21:15:00,3.3435,32886.479,0,17989.873,10226.99,73.8,3.552,0,9.349,8.631,1.973,215,223.7001,227.5,0.9481
000021301671,0705065009,1.75233E+12,LP,2025-07-12,21:00:00,3.552,32885.6431,0,17989.873,10226.763,73.8,3.7663,0,8.676,8.808,1.987,216.5,224,228.8,0.9451
000021301671,0705065009,1.75233E+12,LP,2025-07-12,20:45:00,3.4693,32884.755,0,17989.873,10226.521,73.8,3.6951,0,2.698,9.083,2.097,220.4,224.8,225.9,0.9411
000021301671,0705065009,1.75233E+12,LP,2025-07-12,20:30:00,4.2689,32883.887,0,17989.873,10226.286,73.8,4.5372,0,1.84,9.926,2.311,219.4,223.6001,225.4,0.937
000021301671,0705065009,1.75233E+12,LP,2025-07-12,20:15:00,5.2605,32882.82,0,17989.873,10225.957,73.8,5.4858,0,8.389,9.832,2.1711,218.4,223.8,226.5,0.9411
000021301671,0705065009,1.75233E+12,LP,2025-07-12,20:00:00,4.3543,32881.505,0,17989.873,10225.636,73.8,4.5666,0,9.603,14.834,2.189,215.4,221.9,228.5,0.967
000021301671,0705065009,1.75233E+12,LP,2025-07-12,19:45:00,5.3723,32880.417,0,17989.873,10225.3621,73.8,5.5571,0,9.538,8.023,4.378,217.2001,230.1001,229.2001,0.961
000021301671,0705065009,1.75233E+12,LP,2025-07-12,19:30:00,6.6771,32879.074,0,17989.873,10225.082,73.8,6.8835,0,9.514,16.2081,2.214,222.2001,221.6001,230.3,0.974
000021301671,0705065009,1.75233E+12,LP,2025-07-12,19:15:00,5.9949,32877.404,0,17989.873,10224.738,73.8,6.196,0,9.413,16.914,1.998,222.2001,220.5,230.2001,0.967
000021301671,0705065009,1.75233E+12,LP,2025-07-12,19:00:00,4.5482,32875.905,0,17989.873,10224.4071,73.8,4.7975,0,8.982,13.616,2.384,218.5,222.6001,232,0.963
000021301671,0705065009,1.75233E+12,LP,2025-07-12,18:45:00,4.7222,32874.7681,0,17989.873,10224.079,73.8,4.9183,0,9.275,9.305,2.365,216.1001,220.1001,229.3,0.9461
000021301671,0705065009,1.75233E+12,LP,2025-07-12,18:30:00,3.9725,32873.588,0,17989.873,10223.807,73.8,4.3238,0,9.398,8.163,1.961,217.2001,222.3,226.5,0.9511
000021301671,0705065009,1.75232E+12,LP,2025-07-12,18:15:00,3.886,32872.595,0,17989.873,10223.462,73.8,4.3735,0,9.1651,8.625,1.965,218,226.1001,228.8,0.899
000021301671,0705065009,1.75232E+12,LP,2025-07-12,18:00:00,2.7364,32871.623,0,17989.873,10223.049,73.8,3.2448,0,9.062,8.472,1.954,218.8,229.5,230.9,0.857
