SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),IMPORT_KVARH (kvarh),EXPORT_KVARH (kvarh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_B_INST._CURRENT (A),PHASE_C_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),PHASE_B_INST._VOLTAGE (V),PHASE_C_INST._VOLTAGE (V),POWER_FACTOR
000021301274,0708315102,1.75231E+12,LP,2025-07-12,13:00:00,0,13588.998,6.8584,47244.254,4612.108,746.325,0,6.8973,-9.846,-10.564,-10.605,247.5,246.2001,243.4,-0.995
000021301274,0708315102,1.7523E+12,LP,2025-07-12,12:45:00,0,13588.998,7.6832,47242.5391,4612.092,746.325,0,7.724,-7.214,-8.016,-8.053,243,244,242.8,-0.991
000021301274,0708315102,1.7523E+12,LP,2025-07-12,12:30:00,0,13588.998,8.8656,47240.618,4612.077,746.325,0,8.8947,-15.268,-16.099,-16.163,247.8,245.3,247.8,-0.997
000021301274,0708315102,1.7523E+12,LP,2025-07-12,12:15:00,0,13588.998,9.057,47238.402,4612.071,746.325,0,9.0915,-13.77,-14.164,-14.184,248.2001,245.6001,249.1001,-0.997
000021301274,0708315102,1.7523E+12,LP,2025-07-12,12:00:00,0,13588.998,6.7853,47236.138,4612.061,746.325,0,6.8246,-10.826,-11.584,-11.663,242.5,246.3,245.2001,-0.995
000021301274,0708315102,1.7523E+12,LP,2025-07-12,11:45:00,0,13588.998,9.7413,47234.441,4612.043,746.325,0,9.773,-11.063,-11.898,-11.969,244,244.2001,245.1001,-0.995
000021301274,0708315102,1.7523E+12,LP,2025-07-12,11:30:00,0,13588.998,9.3176,47232.006,4612.037,746.325,0,9.3481,-12.671,-13.038,-13.13,247.3,246.2001,247.3,-0.997
000021301274,0708315102,1.7523E+12,LP,2025-07-12,11:15:00,0,13588.998,8.9341,47229.676,4612.031,746.325,0,8.9715,-11.609,-12.336,-12.382,248.5,245.7001,244.3,-0.995
000021301274,0708315102,1.7523E+12,LP,2025-07-12,11:00:00,0,13588.998,8.7787,47227.443,4612.017,746.325,0,8.818,-11.795,-12.645,-12.689,246.6001,247.9,245.8,-0.996
000021301274,0708315102,1.7523E+12,LP,2025-07-12,10:45:00,0,13588.998,8.7395,47225.249,4612.004,746.325,0,8.7669,-12.024,-12.75,-12.775,244.2001,247.2001,243,-0.998
